uid,hotkey,molecule_name,url_path,smiles,target_score,antitarget_score,weighted_diff_score,block,stake,order_in_block,final_score
6,5CZu6Rr7MhTdQ14wdBtzv1bjT2AJSLXDnw48q3PJbPzUPjJU,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/1f5ad892428bb2f664cd.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322250,0.0,0,1.6709963381290436
25,5FuiHUaCEbrNiGuC568iokN8io3un9z8cZgAQmM1BUW9H8ho,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/4e1bbf58bfbffeeea579.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322244,0.0,0,1.6709963381290436
38,5FWzhc9o4LRgafanwW2wGt8DRgFcGsNJ7JC4HTu9TQruFHo4,737EC9D004225919_110260BD30F8134E_2201_UN,nathanhoang102/sn68_07_18/main/76f70588126cdc497a52.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322243,0.0,0,1.6709963381290436
32,5ELRR7UBv9Hv16AuMabqdjoGnDnjESn4HbVAUq3dLZfoAPRT,737EC9D004225919_110260BD30F8134E_2201_UN,commander-hawk/68/main/d9a2e4a67381320689db.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322251,0.0,0,1.6709963381290436
85,5EWYUt7fy2rjaGyK6mtZ6pnHBepJi69ss1jEURUaxu3LzYRg,737EC9D004225919_110260BD30F8134E_2201_UN,LLystrblu/sn68/main/91c5d3e1de3a133458d2.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322248,0.0,0,1.6709963381290436
65,5HQLxpKwUX6LCLhHHFn63LeK22GwaJm7CbKNtDvwfd6tDuNy,737EC9D004225919_110260BD30F8134E_2201_UN,syless44/nova_commits/main/c2d478f99dfdd10efa78.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322257,0.0,0,1.6709963381290436
86,5GRVB14tshddbVfrujvA8SR9BgeVNjBXMFN5t8GrN7sGBvv3,737EC9D004225919_110260BD30F8134E_2201_UN,LLystrblu/sn68/main/4c27b8368a3663ef07b0.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322245,0.0,0,1.6709963381290436
111,5Hmp5bojJyMrirD7xiSJttDS4GiTooffa44voBagGQFf3vYF,737EC9D004225919_110260BD30F8134E_2201_UN,lovespaghetti/sn68/main/f349dce5dc6753834ad3.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322357,0.0,0,1.6709963381290436
113,5CPHBmygku4FKx3xSeUnoMfn7cGie5xfkB7Fms1XuRafiu4R,737EC9D004225919_110260BD30F8134E_2201_UN,bitty-labs/novasubs/main/ad8b48e4d87a1c1f9750.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322258,0.0,0,1.6709963381290436
177,5E9nFrwtdg621BEGv7WAwHpF9jtng2SkYbgvhdWK8gU6HDaH,737EC9D004225919_110260BD30F8134E_2201_UN,LLystrblu/sn68/main/3ea1e1d0e8d414a045a1.txt,C13=NC6=C5C(=C1C2(CCOCC2)OC4=C3C=CC=N4)C=CNC5=NC=N6,5.992512226104736,5.76202118396759,1.6709963381290436,5322254,0.0,0,1.6709963381290436
